검색어,월,네이버 전체 검색량,우리 블로그 검색 유입량,검색 점유율,임의검색량설정여부
북광장 보존치괴,2024-06,5.0,0,0.0,5
북광장 보존치괴,2024-07,5.0,0,0.0,5
북광장 보존치괴,2024-08,5.0,0,0.0,5
북광장 보존치괴,2024-09,5.0,0,0.0,5
북광장 보존치괴,2024-10,5.0,0,0.0,5
북광장 보존치괴,2024-11,5.0,0,0.0,5
북광장 보존치괴,2024-12,5.0,0,0.0,5
북광장 보존치괴,2025-01,5.0,1,0.2,5
북광장 보존치괴,2025-02,5.0,0,0.0,5
북광장 보존치괴,2025-03,5.0,0,0.0,5
북광장 보존치괴,2025-04,5.0,0,0.0,5
북광장 보존치괴,2025-05,5.0,0,0.0,5
북광장 보존치괴,2025-06,5.0,0,0.0,5
재신경치료 고름,2024-06,25.0,1,0.04,0
재신경치료 고름,2024-07,11.0,0,0.0,0
재신경치료 고름,2024-08,23.0,0,0.0,0
재신경치료 고름,2024-09,11.0,0,0.0,0
재신경치료 고름,2024-10,12.0,0,0.0,0
재신경치료 고름,2024-11,11.0,0,0.0,0
재신경치료 고름,2024-12,5.0,0,0.0,5
재신경치료 고름,2025-01,12.0,0,0.0,0
재신경치료 고름,2025-02,20.0,0,0.0,0
재신경치료 고름,2025-03,11.0,0,0.0,0
재신경치료 고름,2025-04,22.0,0,0.0,0
재신경치료 고름,2025-05,13.0,0,0.0,0
재신경치료 고름,2025-06,21.0,0,0.0,0
북광장쪽치과,2024-06,5.0,0,0.0,5
북광장쪽치과,2024-07,5.0,0,0.0,5
북광장쪽치과,2024-08,5.0,0,0.0,5
북광장쪽치과,2024-09,5.0,0,0.0,5
북광장쪽치과,2024-10,5.0,0,0.0,5
북광장쪽치과,2024-11,5.0,0,0.0,5
북광장쪽치과,2024-12,5.0,0,0.0,5
북광장쪽치과,2025-01,5.0,0,0.0,5
북광장쪽치과,2025-02,5.0,1,0.2,5
북광장쪽치과,2025-03,5.0,0,0.0,5
북광장쪽치과,2025-04,5.0,0,0.0,5
북광장쪽치과,2025-05,5.0,0,0.0,5
북광장쪽치과,2025-06,5.0,0,0.0,5
잇몸 고름 관,2024-06,5.0,0,0.0,5
잇몸 고름 관,2024-07,5.0,0,0.0,5
잇몸 고름 관,2024-08,5.0,0,0.0,5
잇몸 고름 관,2024-09,5.0,0,0.0,5
잇몸 고름 관,2024-10,5.0,0,0.0,5
잇몸 고름 관,2024-11,5.0,0,0.0,5
잇몸 고름 관,2024-12,5.0,0,0.0,5
잇몸 고름 관,2025-01,5.0,0,0.0,5
잇몸 고름 관,2025-02,5.0,0,0.0,5
잇몸 고름 관,2025-03,5.0,0,0.0,5
잇몸 고름 관,2025-04,5.0,0,0.0,5
잇몸 고름 관,2025-05,5.0,0,0.0,5
잇몸 고름 관,2025-06,5.0,0,0.0,5
잇몸에 관,2024-06,5.0,0,0.0,5
잇몸에 관,2024-07,5.0,0,0.0,5
잇몸에 관,2024-08,5.0,0,0.0,5
잇몸에 관,2024-09,5.0,0,0.0,5
잇몸에 관,2024-10,5.0,0,0.0,5
잇몸에 관,2024-11,5.0,0,0.0,5
잇몸에 관,2024-12,5.0,0,0.0,5
잇몸에 관,2025-01,5.0,0,0.0,5
잇몸에 관,2025-02,5.0,0,0.0,5
잇몸에 관,2025-03,5.0,0,0.0,5
잇몸에 관,2025-04,5.0,0,0.0,5
잇몸에 관,2025-05,5.0,0,0.0,5
잇몸에 관,2025-06,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-06,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-07,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-08,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-09,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-10,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-11,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2024-12,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2025-01,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2025-02,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2025-03,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2025-04,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2025-05,5.0,0,0.0,5
동탄 북광장 치과 과잉진료,2025-06,5.0,0,0.0,5
동탄북광장 임플란트,2024-06,5.0,0,0.0,5
동탄북광장 임플란트,2024-07,5.0,0,0.0,5
동탄북광장 임플란트,2024-08,5.0,0,0.0,5
동탄북광장 임플란트,2024-09,5.0,0,0.0,5
동탄북광장 임플란트,2024-10,5.0,0,0.0,5
동탄북광장 임플란트,2024-11,5.0,0,0.0,5
동탄북광장 임플란트,2024-12,5.0,0,0.0,5
동탄북광장 임플란트,2025-01,5.0,1,0.2,5
동탄북광장 임플란트,2025-02,5.0,0,0.0,5
동탄북광장 임플란트,2025-03,5.0,0,0.0,5
동탄북광장 임플란트,2025-04,5.0,0,0.0,5
동탄북광장 임플란트,2025-05,5.0,0,0.0,5
동탄북광장 임플란트,2025-06,5.0,0,0.0,5
동탄잇몸전문치과,2024-06,5.0,0,0.0,5
동탄잇몸전문치과,2024-07,5.0,0,0.0,5
동탄잇몸전문치과,2024-08,5.0,0,0.0,5
동탄잇몸전문치과,2024-09,5.0,1,0.2,5
동탄잇몸전문치과,2024-10,5.0,0,0.0,5
동탄잇몸전문치과,2024-11,5.0,0,0.0,5
동탄잇몸전문치과,2024-12,5.0,0,0.0,5
동탄잇몸전문치과,2025-01,5.0,0,0.0,5
동탄잇몸전문치과,2025-02,5.0,0,0.0,5
동탄잇몸전문치과,2025-03,5.0,0,0.0,5
동탄잇몸전문치과,2025-04,5.0,0,0.0,5
동탄잇몸전문치과,2025-05,5.0,0,0.0,5
동탄잇몸전문치과,2025-06,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-06,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-07,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-08,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-09,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-10,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-11,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2024-12,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2025-01,5.0,1,0.2,5
동탄북광장웰치과잇몸치료,2025-02,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2025-03,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2025-04,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2025-05,5.0,0,0.0,5
동탄북광장웰치과잇몸치료,2025-06,5.0,0,0.0,5
동탄 큰 치과,2024-06,5.0,0,0.0,5
동탄 큰 치과,2024-07,5.0,1,0.2,5
동탄 큰 치과,2024-08,5.0,0,0.0,5
동탄 큰 치과,2024-09,5.0,0,0.0,5
동탄 큰 치과,2024-10,5.0,0,0.0,5
동탄 큰 치과,2024-11,5.0,0,0.0,5
동탄 큰 치과,2024-12,5.0,0,0.0,5
동탄 큰 치과,2025-01,5.0,0,0.0,5
동탄 큰 치과,2025-02,5.0,0,0.0,5
동탄 큰 치과,2025-03,5.0,0,0.0,5
동탄 큰 치과,2025-04,5.0,0,0.0,5
동탄 큰 치과,2025-05,5.0,0,0.0,5
동탄 큰 치과,2025-06,5.0,0,0.0,5
동탄북광장치과,2024-06,80.0,0,0.0,0
동탄북광장치과,2024-07,120.0,0,0.0,0
동탄북광장치과,2024-08,80.0,0,0.0,0
동탄북광장치과,2024-09,110.0,0,0.0,0
동탄북광장치과,2024-10,90.0,0,0.0,0
동탄북광장치과,2024-11,80.0,0,0.0,0
동탄북광장치과,2024-12,110.0,1,0.00909090909090909,0
동탄북광장치과,2025-01,120.0,0,0.0,0
동탄북광장치과,2025-02,130.0,0,0.0,0
동탄북광장치과,2025-03,90.0,0,0.0,0
동탄북광장치과,2025-04,120.0,0,0.0,0
동탄북광장치과,2025-05,100.0,0,0.0,0
동탄북광장치과,2025-06,90.0,0,0.0,0
북광장 치과,2024-06,31.0,0,0.0,0
북광장 치과,2024-07,62.0,1,0.016129032258064516,0
북광장 치과,2024-08,43.0,0,0.0,0
북광장 치과,2024-09,34.0,0,0.0,0
북광장 치과,2024-10,36.0,0,0.0,0
북광장 치과,2024-11,33.0,0,0.0,0
북광장 치과,2024-12,35.0,0,0.0,0
북광장 치과,2025-01,64.0,0,0.0,0
북광장 치과,2025-02,37.0,0,0.0,0
북광장 치과,2025-03,45.0,0,0.0,0
북광장 치과,2025-04,44.0,0,0.0,0
북광장 치과,2025-05,45.0,0,0.0,0
북광장 치과,2025-06,40.0,0,0.0,0
동탄치과 잇몸고름 치료,2024-06,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2024-07,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2024-08,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2024-09,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2024-10,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2024-11,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2024-12,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2025-01,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2025-02,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2025-03,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2025-04,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2025-05,5.0,0,0.0,5
동탄치과 잇몸고름 치료,2025-06,5.0,0,0.0,5
동탄북광장 치과,2024-06,80.0,0,0.0,0
동탄북광장 치과,2024-07,120.0,0,0.0,0
동탄북광장 치과,2024-08,80.0,0,0.0,0
동탄북광장 치과,2024-09,110.0,0,0.0,0
동탄북광장 치과,2024-10,90.0,0,0.0,0
동탄북광장 치과,2024-11,80.0,0,0.0,0
동탄북광장 치과,2024-12,110.0,0,0.0,0
동탄북광장 치과,2025-01,120.0,0,0.0,0
동탄북광장 치과,2025-02,130.0,1,0.007692307692307693,0
동탄북광장 치과,2025-03,90.0,0,0.0,0
동탄북광장 치과,2025-04,120.0,0,0.0,0
동탄북광장 치과,2025-05,100.0,0,0.0,0
동탄북광장 치과,2025-06,90.0,0,0.0,0
근관원인,2024-06,5.0,0,0.0,5
근관원인,2024-07,5.0,0,0.0,5
근관원인,2024-08,5.0,0,0.0,5
근관원인,2024-09,5.0,0,0.0,5
근관원인,2024-10,5.0,0,0.0,5
근관원인,2024-11,5.0,0,0.0,5
근관원인,2024-12,5.0,0,0.0,5
근관원인,2025-01,5.0,0,0.0,5
근관원인,2025-02,5.0,0,0.0,5
근관원인,2025-03,5.0,0,0.0,5
근관원인,2025-04,5.0,0,0.0,5
근관원인,2025-05,5.0,0,0.0,5
근관원인,2025-06,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-06,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-07,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-08,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-09,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-10,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-11,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2024-12,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2025-01,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2025-02,5.0,1,0.2,5
동탄에 현미경보존과가 설치되어 있는 병원,2025-03,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2025-04,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2025-05,5.0,0,0.0,5
동탄에 현미경보존과가 설치되어 있는 병원,2025-06,5.0,0,0.0,5
누공 리엔도,2024-06,5.0,0,0.0,5
누공 리엔도,2024-07,5.0,0,0.0,5
누공 리엔도,2024-08,5.0,0,0.0,5
누공 리엔도,2024-09,5.0,0,0.0,5
누공 리엔도,2024-10,5.0,0,0.0,5
누공 리엔도,2024-11,5.0,0,0.0,5
누공 리엔도,2024-12,5.0,0,0.0,5
누공 리엔도,2025-01,5.0,0,0.0,5
누공 리엔도,2025-02,5.0,0,0.0,5
누공 리엔도,2025-03,5.0,0,0.0,5
누공 리엔도,2025-04,5.0,0,0.0,5
누공 리엔도,2025-05,5.0,0,0.0,5
누공 리엔도,2025-06,5.0,0,0.0,5
동탄 북광장,2024-06,3890.0,0,0.0,0
동탄 북광장,2024-07,4040.0,0,0.0,0
동탄 북광장,2024-08,4320.0,0,0.0,0
동탄 북광장,2024-09,3690.0,0,0.0,0
동탄 북광장,2024-10,3990.0,0,0.0,0
동탄 북광장,2024-11,3890.0,0,0.0,0
동탄 북광장,2024-12,4280.0,0,0.0,0
동탄 북광장,2025-01,3690.0,0,0.0,0
동탄 북광장,2025-02,3470.0,0,0.0,0
동탄 북광장,2025-03,3600.0,0,0.0,0
동탄 북광장,2025-04,3140.0,0,0.0,0
동탄 북광장,2025-05,3470.0,0,0.0,0
동탄 북광장,2025-06,3320.0,0,0.0,0
잇몸이 까매졍ㅅ,2024-06,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2024-07,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2024-08,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2024-09,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2024-10,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2024-11,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2024-12,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2025-01,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2025-02,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2025-03,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2025-04,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2025-05,5.0,0,0.0,5
잇몸이 까매졍ㅅ,2025-06,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-06,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-07,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-08,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-09,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-10,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-11,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2024-12,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2025-01,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2025-02,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2025-03,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2025-04,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2025-05,5.0,0,0.0,5
동탄 충치 치료 잘 하는 치과,2025-06,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-06,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-07,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-08,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-09,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-10,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-11,5.0,0,0.0,5
동탄호수공원 하이웰치과,2024-12,5.0,0,0.0,5
동탄호수공원 하이웰치과,2025-01,5.0,0,0.0,5
동탄호수공원 하이웰치과,2025-02,5.0,1,0.2,5
동탄호수공원 하이웰치과,2025-03,5.0,0,0.0,5
동탄호수공원 하이웰치과,2025-04,5.0,0,0.0,5
동탄호수공원 하이웰치과,2025-05,5.0,0,0.0,5
동탄호수공원 하이웰치과,2025-06,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-06,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-07,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-08,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-09,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-10,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-11,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2024-12,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2025-01,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2025-02,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2025-03,5.0,1,0.2,5
잇몸주위 까매짐 크라운,2025-04,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2025-05,5.0,0,0.0,5
잇몸주위 까매짐 크라운,2025-06,5.0,0,0.0,5
잇몸 색 까맣게,2024-06,5.0,0,0.0,5
잇몸 색 까맣게,2024-07,5.0,0,0.0,5
잇몸 색 까맣게,2024-08,5.0,0,0.0,5
잇몸 색 까맣게,2024-09,5.0,0,0.0,5
잇몸 색 까맣게,2024-10,5.0,0,0.0,5
잇몸 색 까맣게,2024-11,5.0,0,0.0,5
잇몸 색 까맣게,2024-12,5.0,0,0.0,5
잇몸 색 까맣게,2025-01,5.0,0,0.0,5
잇몸 색 까맣게,2025-02,5.0,0,0.0,5
잇몸 색 까맣게,2025-03,5.0,0,0.0,5
잇몸 색 까맣게,2025-04,5.0,0,0.0,5
잇몸 색 까맣게,2025-05,5.0,0,0.0,5
잇몸 색 까맣게,2025-06,5.0,0,0.0,5
잇몸이.까매져,2024-06,5.0,0,0.0,5
잇몸이.까매져,2024-07,5.0,0,0.0,5
잇몸이.까매져,2024-08,5.0,0,0.0,5
잇몸이.까매져,2024-09,5.0,0,0.0,5
잇몸이.까매져,2024-10,5.0,0,0.0,5
잇몸이.까매져,2024-11,5.0,0,0.0,5
잇몸이.까매져,2024-12,5.0,0,0.0,5
잇몸이.까매져,2025-01,5.0,1,0.2,5
잇몸이.까매져,2025-02,5.0,0,0.0,5
잇몸이.까매져,2025-03,5.0,0,0.0,5
잇몸이.까매져,2025-04,5.0,0,0.0,5
잇몸이.까매져,2025-05,5.0,0,0.0,5
잇몸이.까매져,2025-06,5.0,0,0.0,5
동탄 호수 신경치료,2024-06,5.0,0,0.0,5
동탄 호수 신경치료,2024-07,5.0,0,0.0,5
동탄 호수 신경치료,2024-08,5.0,0,0.0,5
동탄 호수 신경치료,2024-09,5.0,0,0.0,5
동탄 호수 신경치료,2024-10,5.0,0,0.0,5
동탄 호수 신경치료,2024-11,5.0,0,0.0,5
동탄 호수 신경치료,2024-12,5.0,0,0.0,5
동탄 호수 신경치료,2025-01,5.0,0,0.0,5
동탄 호수 신경치료,2025-02,5.0,0,0.0,5
동탄 호수 신경치료,2025-03,5.0,0,0.0,5
동탄 호수 신경치료,2025-04,5.0,0,0.0,5
동탄 호수 신경치료,2025-05,5.0,0,0.0,5
동탄 호수 신경치료,2025-06,5.0,0,0.0,5
신경치료 주위 까맣게,2024-06,5.0,0,0.0,5
신경치료 주위 까맣게,2024-07,5.0,0,0.0,5
신경치료 주위 까맣게,2024-08,5.0,0,0.0,5
신경치료 주위 까맣게,2024-09,5.0,0,0.0,5
신경치료 주위 까맣게,2024-10,5.0,1,0.2,5
신경치료 주위 까맣게,2024-11,5.0,0,0.0,5
신경치료 주위 까맣게,2024-12,5.0,0,0.0,5
신경치료 주위 까맣게,2025-01,5.0,0,0.0,5
신경치료 주위 까맣게,2025-02,5.0,0,0.0,5
신경치료 주위 까맣게,2025-03,5.0,0,0.0,5
신경치료 주위 까맣게,2025-04,5.0,0,0.0,5
신경치료 주위 까맣게,2025-05,5.0,0,0.0,5
신경치료 주위 까맣게,2025-06,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2024-06,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2024-07,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2024-08,5.0,1,0.2,5
신경치료과벙중 잇몸색이 변했는데,2024-09,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2024-10,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2024-11,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2024-12,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2025-01,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2025-02,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2025-03,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2025-04,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2025-05,5.0,0,0.0,5
신경치료과벙중 잇몸색이 변했는데,2025-06,5.0,0,0.0,5
잇몸색까맣게,2024-06,5.0,0,0.0,5
잇몸색까맣게,2024-07,5.0,0,0.0,5
잇몸색까맣게,2024-08,5.0,0,0.0,5
잇몸색까맣게,2024-09,5.0,0,0.0,5
잇몸색까맣게,2024-10,5.0,0,0.0,5
잇몸색까맣게,2024-11,5.0,0,0.0,5
잇몸색까맣게,2024-12,5.0,0,0.0,5
잇몸색까맣게,2025-01,5.0,0,0.0,5
잇몸색까맣게,2025-02,5.0,1,0.2,5
잇몸색까맣게,2025-03,5.0,0,0.0,5
잇몸색까맣게,2025-04,5.0,0,0.0,5
잇몸색까맣게,2025-05,5.0,0,0.0,5
잇몸색까맣게,2025-06,5.0,0,0.0,5
잇몸 까맣게 염증,2024-06,5.0,0,0.0,5
잇몸 까맣게 염증,2024-07,5.0,0,0.0,5
잇몸 까맣게 염증,2024-08,5.0,0,0.0,5
잇몸 까맣게 염증,2024-09,5.0,0,0.0,5
잇몸 까맣게 염증,2024-10,5.0,0,0.0,5
잇몸 까맣게 염증,2024-11,5.0,0,0.0,5
잇몸 까맣게 염증,2024-12,5.0,0,0.0,5
잇몸 까맣게 염증,2025-01,5.0,0,0.0,5
잇몸 까맣게 염증,2025-02,5.0,0,0.0,5
잇몸 까맣게 염증,2025-03,5.0,0,0.0,5
잇몸 까맣게 염증,2025-04,5.0,0,0.0,5
잇몸 까맣게 염증,2025-05,5.0,0,0.0,5
잇몸 까맣게 염증,2025-06,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-06,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-07,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-08,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-09,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-10,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-11,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2024-12,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2025-01,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2025-02,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2025-03,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2025-04,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2025-05,5.0,0,0.0,5
앞이빨을 쐬웠는디 잇몸이 까맣게 변했어요,2025-06,5.0,0,0.0,5
크라운 주변이 까매져요,2024-06,5.0,1,0.2,5
크라운 주변이 까매져요,2024-07,5.0,0,0.0,5
크라운 주변이 까매져요,2024-08,5.0,0,0.0,5
크라운 주변이 까매져요,2024-09,5.0,0,0.0,5
크라운 주변이 까매져요,2024-10,5.0,0,0.0,5
크라운 주변이 까매져요,2024-11,5.0,0,0.0,5
크라운 주변이 까매져요,2024-12,5.0,0,0.0,5
크라운 주변이 까매져요,2025-01,5.0,0,0.0,5
크라운 주변이 까매져요,2025-02,5.0,0,0.0,5
크라운 주변이 까매져요,2025-03,5.0,0,0.0,5
크라운 주변이 까매져요,2025-04,5.0,0,0.0,5
크라운 주변이 까매져요,2025-05,5.0,0,0.0,5
크라운 주변이 까매져요,2025-06,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-06,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-07,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-08,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-09,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-10,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-11,5.0,0,0.0,5
크라운뜯어내니 까맣게,2024-12,5.0,0,0.0,5
크라운뜯어내니 까맣게,2025-01,5.0,0,0.0,5
크라운뜯어내니 까맣게,2025-02,5.0,0,0.0,5
크라운뜯어내니 까맣게,2025-03,5.0,0,0.0,5
크라운뜯어내니 까맣게,2025-04,5.0,1,0.2,5
크라운뜯어내니 까맣게,2025-05,5.0,0,0.0,5
크라운뜯어내니 까맣게,2025-06,5.0,0,0.0,5
크라운후 잇몸색이,2024-06,5.0,0,0.0,5
크라운후 잇몸색이,2024-07,5.0,0,0.0,5
크라운후 잇몸색이,2024-08,5.0,0,0.0,5
크라운후 잇몸색이,2024-09,5.0,0,0.0,5
크라운후 잇몸색이,2024-10,5.0,0,0.0,5
크라운후 잇몸색이,2024-11,5.0,0,0.0,5
크라운후 잇몸색이,2024-12,5.0,0,0.0,5
크라운후 잇몸색이,2025-01,5.0,0,0.0,5
크라운후 잇몸색이,2025-02,5.0,0,0.0,5
크라운후 잇몸색이,2025-03,5.0,0,0.0,5
크라운후 잇몸색이,2025-04,5.0,0,0.0,5
크라운후 잇몸색이,2025-05,5.0,0,0.0,5
크라운후 잇몸색이,2025-06,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2024-06,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2024-07,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2024-08,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2024-09,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2024-10,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2024-11,5.0,1,0.2,5
재신경치료 잇몸 까맣게,2024-12,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2025-01,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2025-02,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2025-03,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2025-04,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2025-05,5.0,0,0.0,5
재신경치료 잇몸 까맣게,2025-06,5.0,0,0.0,5
잇몸염증 까맣게,2024-06,5.0,0,0.0,5
잇몸염증 까맣게,2024-07,5.0,0,0.0,5
잇몸염증 까맣게,2024-08,5.0,0,0.0,5
잇몸염증 까맣게,2024-09,5.0,0,0.0,5
잇몸염증 까맣게,2024-10,5.0,0,0.0,5
잇몸염증 까맣게,2024-11,5.0,0,0.0,5
잇몸염증 까맣게,2024-12,5.0,0,0.0,5
잇몸염증 까맣게,2025-01,5.0,0,0.0,5
잇몸염증 까맣게,2025-02,5.0,0,0.0,5
잇몸염증 까맣게,2025-03,5.0,0,0.0,5
잇몸염증 까맣게,2025-04,5.0,0,0.0,5
잇몸염증 까맣게,2025-05,5.0,0,0.0,5
잇몸염증 까맣게,2025-06,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-06,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-07,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-08,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-09,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-10,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-11,5.0,0,0.0,5
보철로 까맣게 변한 잇몸,2024-12,5.0,0,0.0,5
