"searchQuery","date","pc","mobile"
"앞니 미백","2024-09",10,50
"앞니 미백","2024-03",10,60
"앞니 미백","2024-07",20,50
"앞니 미백","2023-08",8,80
"앞니 미백","2024-08",8,50
"앞니 미백","2024-12",8,30
"앞니 미백","2024-02",10,60
"앞니 미백","2023-10",3,50
"앞니 미백","2023-12",7,40
"앞니 미백","2024-04",9,50
"앞니 미백","2025-06",4,40
"앞니 미백","2024-11",10,80
"앞니 미백","2025-03",10,40
"앞니 미백","2025-04",10,50
"앞니 미백","2023-07",5,30
"앞니 미백","2023-09",6,50
"앞니 미백","2024-01",10,50
"앞니 미백","2024-05",9,60
"앞니 미백","2025-02",3,50
"앞니 미백","2023-11",4,70
"앞니 미백","2024-10",10,60
"앞니 미백","2025-01",10,50
"앞니 미백","2025-05",8,40
"앞이 벌어짐","2024-09",1,10
"앞이 벌어짐","2024-03",1,10
"앞이 벌어짐","2023-08",3,10
"앞이 벌어짐","2024-08",1,10
"앞이 벌어짐","2024-12",5,30
"앞이 벌어짐","2024-02",0,10
"앞이 벌어짐","2023-10",0,10
"앞이 벌어짐","2023-12",1,10
"앞이 벌어짐","2025-06",3,30
"앞이 벌어짐","2024-11",6,30
"앞이 벌어짐","2023-07",1,10
"앞이 벌어짐","2023-09",1,10
"앞이 벌어짐","2024-01",2,20
"앞이 벌어짐","2023-11",0,10
"앞이 벌어짐","2024-10",8,30
"앞이 벌어짐","2025-01",1,10
"앞이 벌어짐","2025-05",2,20
"앞니 신경치료 크라운","2024-06",10,90
"앞니 신경치료 크라운","2024-09",10,70
"앞니 신경치료 크라운","2024-03",10,110
"앞니 신경치료 크라운","2024-07",10,80
"앞니 신경치료 크라운","2023-08",10,120
"앞니 신경치료 크라운","2024-08",10,100
"앞니 신경치료 크라운","2024-12",10,60
"앞니 신경치료 크라운","2024-02",7,90
"앞니 신경치료 크라운","2023-10",10,90
"앞니 신경치료 크라운","2023-12",10,50
"앞니 신경치료 크라운","2024-04",10,100
"앞니 신경치료 크라운","2025-06",20,120
"앞니 신경치료 크라운","2024-11",10,90
"앞니 신경치료 크라운","2025-03",40,200
"앞니 신경치료 크라운","2025-04",30,200
"앞니 신경치료 크라운","2023-07",10,150
"앞니 신경치료 크라운","2023-09",10,90
"앞니 신경치료 크라운","2024-01",10,70
"앞니 신경치료 크라운","2024-05",10,80
"앞니 신경치료 크라운","2025-02",20,210
"앞니 신경치료 크라운","2023-11",10,50
"앞니 신경치료 크라운","2024-10",10,70
"앞니 신경치료 크라운","2025-01",10,120
"앞니 신경치료 크라운","2025-05",10,140
"신경치료 엔도","2024-06",2,20
"신경치료 엔도","2024-09",1,10
"신경치료 엔도","2024-03",4,20
"신경치료 엔도","2024-07",5,10
"신경치료 엔도","2023-08",2,10
"신경치료 엔도","2024-12",2,10
"신경치료 엔도","2023-10",1,10
"신경치료 엔도","2023-12",3,20
"신경치료 엔도","2024-04",4,20
"신경치료 엔도","2025-06",1,10
"신경치료 엔도","2024-11",8,10
"신경치료 엔도","2025-03",2,10
"신경치료 엔도","2025-04",7,10
"신경치료 엔도","2023-07",6,10
"신경치료 엔도","2023-09",5,10
"신경치료 엔도","2024-01",6,20
"신경치료 엔도","2024-05",2,20
"신경치료 엔도","2025-02",4,10
"신경치료 엔도","2023-11",2,10
"신경치료 엔도","2024-10",4,10
"신경치료 엔도","2025-01",4,10
"신경치료 엔도","2025-05",1,10
"치과충전재","2024-06",10,40
"치과충전재","2024-09",9,50
"치과충전재","2024-03",10,30
"치과충전재","2024-07",20,50
"치과충전재","2023-08",10,30
"치과충전재","2024-08",10,40
"치과충전재","2024-12",10,40
"치과충전재","2024-02",10,50
"치과충전재","2023-10",10,40
"치과충전재","2023-12",10,60
"치과충전재","2024-04",10,30
"치과충전재","2025-06",20,60
"치과충전재","2024-11",20,40
"치과충전재","2025-03",9,40
"치과충전재","2025-04",20,50
"치과충전재","2023-07",10,50
"치과충전재","2023-09",10,30
"치과충전재","2024-01",10,40
"치과충전재","2024-05",10,30
"치과충전재","2025-02",10,50
"치과충전재","2023-11",10,40
"치과충전재","2024-10",20,40
"치과충전재","2025-01",10,50
"치과충전재","2025-05",20,70
"치과 엔도 과정","2024-06",1,10
"치과 엔도 과정","2024-07",0,10
"치과 엔도 과정","2025-06",3,20
"치과 엔도 과정","2025-04",3,20
"치과 엔도 과정","2023-07",3,10
"치과 엔도 과정","2024-01",2,10
"치과 엔도 과정","2025-01",1,10
"치과 엔도 과정","2025-05",0,10
"엔도과정","2024-06",4,20
"엔도과정","2024-09",1,10
"엔도과정","2024-03",3,40
"엔도과정","2024-07",5,50
"엔도과정","2023-08",2,20
"엔도과정","2024-08",5,20
"엔도과정","2024-12",5,10
"엔도과정","2024-02",2,10
"엔도과정","2023-10",0,10
"엔도과정","2023-12",2,10
"엔도과정","2024-04",7,20
"엔도과정","2025-06",5,20
"엔도과정","2024-11",7,10
"엔도과정","2025-03",7,30
"엔도과정","2025-04",6,20
"엔도과정","2023-07",4,50
"엔도과정","2023-09",0,10
"엔도과정","2024-01",8,60
"엔도과정","2024-05",3,20
"엔도과정","2025-02",4,30
"엔도과정","2023-11",3,10
"엔도과정","2024-10",1,20
"엔도과정","2025-01",4,30
"엔도과정","2025-05",0,10
"어금니 염증 발치","2024-06",9,60
"어금니 염증 발치","2024-09",20,100
"어금니 염증 발치","2024-03",7,50
"어금니 염증 발치","2024-07",10,70
"어금니 염증 발치","2023-08",10,70
"어금니 염증 발치","2024-08",20,160
"어금니 염증 발치","2024-12",10,50
"어금니 염증 발치","2024-02",6,50
"어금니 염증 발치","2023-10",5,50
"어금니 염증 발치","2023-12",5,40
"어금니 염증 발치","2024-04",10,50
"어금니 염증 발치","2025-06",20,170
"어금니 염증 발치","2024-11",10,60
"어금니 염증 발치","2025-03",30,150
"어금니 염증 발치","2025-04",20,220
"어금니 염증 발치","2023-07",8,60
"어금니 염증 발치","2023-09",4,30
"어금니 염증 발치","2024-01",9,60
"어금니 염증 발치","2024-05",7,50
"어금니 염증 발치","2025-02",10,120
"어금니 염증 발치","2023-11",10,70
"어금니 염증 발치","2024-10",10,50
"어금니 염증 발치","2025-01",20,70
"어금니 염증 발치","2025-05",20,210
"신경치료후발치","2024-06",10,120
"신경치료후발치","2024-09",10,90
"신경치료후발치","2024-03",20,140
"신경치료후발치","2024-07",20,120
"신경치료후발치","2023-08",20,150
"신경치료후발치","2024-08",20,110
"신경치료후발치","2024-12",20,100
"신경치료후발치","2024-02",10,110
"신경치료후발치","2023-10",20,120
"신경치료후발치","2023-12",10,150
"신경치료후발치","2024-04",10,120
"신경치료후발치","2025-06",10,110
"신경치료후발치","2024-11",10,100
"신경치료후발치","2025-03",20,130
"신경치료후발치","2025-04",10,100
"신경치료후발치","2023-07",10,130
"신경치료후발치","2023-09",10,130
"신경치료후발치","2024-01",20,170
"신경치료후발치","2024-05",20,120
"신경치료후발치","2025-02",10,110
"신경치료후발치","2023-11",20,140
"신경치료후발치","2024-10",10,110
"신경치료후발치","2025-01",9,90
"신경치료후발치","2025-05",10,90
"신경치료후 발치","2024-06",10,120
"신경치료후 발치","2024-09",10,90
"신경치료후 발치","2024-03",20,140
"신경치료후 발치","2024-07",20,120
"신경치료후 발치","2023-08",20,150
"신경치료후 발치","2024-08",20,110
"신경치료후 발치","2024-12",20,100
"신경치료후 발치","2024-02",10,110
"신경치료후 발치","2023-10",20,120
"신경치료후 발치","2023-12",10,150
"신경치료후 발치","2024-04",10,120
"신경치료후 발치","2025-06",10,110
"신경치료후 발치","2024-11",10,100
"신경치료후 발치","2025-03",20,130
"신경치료후 발치","2025-04",10,100
"신경치료후 발치","2023-07",10,130
"신경치료후 발치","2023-09",10,130
"신경치료후 발치","2024-01",20,170
"신경치료후 발치","2024-05",20,120
"신경치료후 발치","2025-02",10,110
"신경치료후 발치","2023-11",20,140
"신경치료후 발치","2024-10",10,110
"신경치료후 발치","2025-01",9,90
"신경치료후 발치","2025-05",10,90
"치외치파절","2024-07",1,10
"치외치파절","2024-02",2,10
"치외치파절","2023-10",0,10
"치외치파절","2024-04",5,10
"치외치파절","2025-03",2,10
"치외치파절","2025-04",3,10
"치외치파절","2023-07",5,10
"치외치파절","2023-09",1,10
"치외치파절","2024-01",4,10
"치외치파절","2023-11",3,10
"치아 염증치료","2024-06",60,710
"치아 염증치료","2024-09",60,700
"치아 염증치료","2024-03",70,790
"치아 염증치료","2024-07",70,820
"치아 염증치료","2023-08",80,810
"치아 염증치료","2024-08",60,780
"치아 염증치료","2024-12",60,700
"치아 염증치료","2024-02",60,730
"치아 염증치료","2023-10",70,680
"치아 염증치료","2023-12",80,740
"치아 염증치료","2024-04",80,740
"치아 염증치료","2025-06",30,400
"치아 염증치료","2024-11",80,630
"치아 염증치료","2025-03",50,410
"치아 염증치료","2025-04",60,470
"치아 염증치료","2023-07",70,730
"치아 염증치료","2023-09",70,710
"치아 염증치료","2024-01",90,880
"치아 염증치료","2024-05",80,790
"치아 염증치료","2025-02",40,430
"치아 염증치료","2023-11",80,700
"치아 염증치료","2024-10",90,690
"치아 염증치료","2025-01",60,560
"치아 염증치료","2025-05",50,460
"앞니깨졌을때","2024-06",40,420
"앞니깨졌을때","2024-09",40,380
"앞니깨졌을때","2024-03",30,290
"앞니깨졌을때","2024-07",30,370
"앞니깨졌을때","2023-08",40,340
"앞니깨졌을때","2024-08",30,310
"앞니깨졌을때","2024-12",70,440
"앞니깨졌을때","2024-02",20,320
"앞니깨졌을때","2023-10",50,390
"앞니깨졌을때","2023-12",40,410
"앞니깨졌을때","2024-04",40,280
"앞니깨졌을때","2025-06",20,200
"앞니깨졌을때","2024-11",40,370
"앞니깨졌을때","2025-03",50,260
"앞니깨졌을때","2025-04",20,190
"앞니깨졌을때","2023-07",30,340
"앞니깨졌을때","2023-09",30,370
"앞니깨졌을때","2024-01",40,350
"앞니깨졌을때","2024-05",40,360
"앞니깨졌을때","2025-02",70,260
"앞니깨졌을때","2023-11",40,380
"앞니깨졌을때","2024-10",60,400
"앞니깨졌을때","2025-01",30,340
"앞니깨졌을때","2025-05",10,190
"입천장 고름주머니","2024-09",1,10
"입천장 고름주머니","2024-03",4,10
"입천장 고름주머니","2024-07",3,20
"입천장 고름주머니","2024-08",2,10
"입천장 고름주머니","2024-12",3,10
"입천장 고름주머니","2024-02",1,10
"입천장 고름주머니","2023-10",0,10
"입천장 고름주머니","2023-12",0,20
"입천장 고름주머니","2024-04",2,10
"입천장 고름주머니","2025-06",3,10
"입천장 고름주머니","2025-04",2,20
"입천장 고름주머니","2023-09",2,10
"입천장 고름주머니","2024-01",4,20
"입천장 고름주머니","2025-02",1,10
"입천장 고름주머니","2023-11",3,10
"입천장 고름주머니","2024-10",0,10
"입천장 고름주머니","2025-01",3,10
"입천장 고름주머니","2025-05",2,30
"앞니 모양","2024-06",9,70
"앞니 모양","2024-09",10,60
"앞니 모양","2024-03",7,80
"앞니 모양","2024-07",8,70
"앞니 모양","2023-08",9,70
"앞니 모양","2024-08",7,90
"앞니 모양","2024-12",10,80
"앞니 모양","2024-02",4,80
"앞니 모양","2023-10",10,60
"앞니 모양","2023-12",6,70
"앞니 모양","2024-04",6,80
"앞니 모양","2025-06",6,80
"앞니 모양","2024-11",9,60
"앞니 모양","2025-03",10,80
"앞니 모양","2025-04",9,60
"앞니 모양","2023-07",6,70
"앞니 모양","2023-09",7,90
"앞니 모양","2024-01",8,80
"앞니 모양","2024-05",10,80
"앞니 모양","2025-02",10,80
"앞니 모양","2023-11",3,70
"앞니 모양","2024-10",5,90
"앞니 모양","2025-01",7,90
"앞니 모양","2025-05",7,80
"동탄 충치","2025-06",2,10
"동탄 충치","2024-05",4,10
"인레이 치료 후 충치","2024-09",1,10
"인레이 치료 후 충치","2025-03",1,20
"인레이 치료 후 충치","2025-04",1,10
"치아뿌리고름주머니","2025-06",1,10
"잇몸뿌리고름","2024-04",1,10
"잇몸뿌리고름","2025-06",1,10
"잇몸뿌리고름","2025-03",4,20
"잇몸뿌리고름","2023-07",0,10
"잇몸뿌리고름","2024-05",1,10
"잇몸뿌리고름","2025-02",2,30
"잇몸뿌리고름","2025-01",1,20
"잇몸뿌리고름","2025-05",3,10
"치아뿌리 고름","2024-06",2,20
"치아뿌리 고름","2024-09",6,30
"치아뿌리 고름","2024-03",3,30
"치아뿌리 고름","2024-07",8,20
"치아뿌리 고름","2023-08",7,30
"치아뿌리 고름","2024-08",7,20
"치아뿌리 고름","2024-12",3,30
"치아뿌리 고름","2024-02",7,30
"치아뿌리 고름","2023-10",2,20
"치아뿌리 고름","2023-12",2,20
"치아뿌리 고름","2024-04",4,30
"치아뿌리 고름","2025-06",6,20
"치아뿌리 고름","2024-11",5,20
"치아뿌리 고름","2025-03",2,40
"치아뿌리 고름","2025-04",9,30
"치아뿌리 고름","2023-07",4,30
"치아뿌리 고름","2023-09",5,20
"치아뿌리 고름","2024-01",9,30
"치아뿌리 고름","2024-05",5,20
"치아뿌리 고름","2025-02",1,10
"치아뿌리 고름","2023-11",10,30
"치아뿌리 고름","2024-10",6,40
"치아뿌리 고름","2025-01",2,20
"치아뿌리 고름","2025-05",4,30
"잇몸 염증 물집","2024-06",0,10
"잇몸 염증 물집","2024-09",2,10
"잇몸 염증 물집","2024-03",3,10
"잇몸 염증 물집","2024-07",2,10
"잇몸 염증 물집","2023-08",1,10
"잇몸 염증 물집","2024-08",3,10
"잇몸 염증 물집","2024-12",2,10
"잇몸 염증 물집","2024-02",2,10
"잇몸 염증 물집","2023-10",2,10
"잇몸 염증 물집","2024-04",2,10
"잇몸 염증 물집","2025-06",3,10
"잇몸 염증 물집","2024-11",3,10
"잇몸 염증 물집","2025-04",0,10
"잇몸 염증 물집","2023-07",3,10
"잇몸 염증 물집","2023-09",0,10
"잇몸 염증 물집","2024-01",1,10
"잇몸 염증 물집","2025-01",2,10
"잇몸 염증 물집","2025-05",1,10
"잇몸 염증 덩어리","2024-09",0,10
"잇몸 염증 덩어리","2024-03",2,10
"잇몸 염증 덩어리","2024-07",2,10
"잇몸 염증 덩어리","2024-08",1,10
"잇몸 염증 덩어리","2024-02",0,10
"잇몸 염증 덩어리","2023-10",0,10
"잇몸 염증 덩어리","2023-12",1,10
"잇몸 염증 덩어리","2024-04",1,10
"잇몸 염증 덩어리","2025-06",0,10
"잇몸 염증 덩어리","2024-11",1,10
"잇몸 염증 덩어리","2023-07",1,10
"잇몸 염증 덩어리","2023-09",2,10
"잇몸 염증 덩어리","2023-11",0,10
"잇몸 염증 덩어리","2024-10",1,10
"잇몸 흰색 덩어리","2025-06",3,30
"잇몸 흰색 덩어리","2025-03",1,20
"잇몸 흰색 덩어리","2025-04",6,40
"잇몸 흰색 덩어리","2025-02",2,30
"잇몸 흰색 덩어리","2025-01",0,10
"잇몸 흰색 덩어리","2025-05",2,60
"잇몸에 하얀 물집","2024-06",1,20
"잇몸에 하얀 물집","2024-09",2,30
"잇몸에 하얀 물집","2024-03",2,20
"잇몸에 하얀 물집","2024-07",4,30
"잇몸에 하얀 물집","2023-08",2,10
"잇몸에 하얀 물집","2024-08",8,20
"잇몸에 하얀 물집","2024-12",1,10
"잇몸에 하얀 물집","2024-02",3,20
"잇몸에 하얀 물집","2023-10",2,10
"잇몸에 하얀 물집","2023-12",3,20
"잇몸에 하얀 물집","2024-04",0,30
"잇몸에 하얀 물집","2025-06",10,110
"잇몸에 하얀 물집","2024-11",1,20
"잇몸에 하얀 물집","2025-03",3,30
"잇몸에 하얀 물집","2025-04",9,40
"잇몸에 하얀 물집","2023-07",3,20
"잇몸에 하얀 물집","2023-09",3,20
"잇몸에 하얀 물집","2024-01",5,20
"잇몸에 하얀 물집","2024-05",0,10
"잇몸에 하얀 물집","2025-02",3,30
"잇몸에 하얀 물집","2023-11",0,10
"잇몸에 하얀 물집","2024-10",4,20
"잇몸에 하얀 물집","2025-01",1,30
"잇몸에 하얀 물집","2025-05",10,160
"잇몸에 덩어리","2024-12",1,10
"잇몸에 덩어리","2023-10",0,10
"잇몸에 덩어리","2025-04",0,10
"잇몸에 덩어리","2023-09",0,10
"잇몸에 덩어리","2023-11",1,10
"잇몸염증 물집","2024-06",0,10
"잇몸염증 물집","2024-09",2,10
"잇몸염증 물집","2024-03",3,10
"잇몸염증 물집","2024-07",2,10
"잇몸염증 물집","2023-08",1,10
"잇몸염증 물집","2024-08",3,10
"잇몸염증 물집","2024-12",2,10
"잇몸염증 물집","2024-02",2,10
"잇몸염증 물집","2023-10",2,10
"잇몸염증 물집","2024-04",2,10
"잇몸염증 물집","2025-06",3,10
"잇몸염증 물집","2024-11",3,10
"잇몸염증 물집","2025-04",0,10
"잇몸염증 물집","2023-07",3,10
"잇몸염증 물집","2023-09",0,10
"잇몸염증 물집","2024-01",1,10
